Date,dataset,Open,High,Low,Close,return,garch_omega,garch_alpha,garch_beta,garch_vol,std5,std14,std25,vol_regime,ema_5,ema_20,feat,ema_gamma,ema_beta,direction_signal,predicted_next,close_delta,target,next_actual,error_inr,error_pct
1900-01-01,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,*** FUTURE / EVAL ONLY ***,*** FUTURE / EVAL ONLY ***,*** FUTURE / EVAL ONLY ***,*** FUTURE / EVAL ONLY ***,*** FUTURE / EVAL ONLY ***
2011-02-17,train,45.310001,45.450001,45.252998,45.310001,-0.0022021360933713874,2.8065599500677346e-07,0.06888888888888889,0.92,0.004496058795055241,0.1482331487985089,0.19673095736369645,0.20390753417674637,low,45.39598898160623,45.424645352656256,-0.028656371050026053,0.2696598224735318,0.36411471787154603,-1,45.310001,-0.10000199999999637,-1,45.209999,0.10000199999999637,0.22119443090453586
2011-02-18,train,45.334999,45.334999,45.099998,45.209999,-0.0022070624099080893,2.8065599500677346e-07,0.06888888888888889,0.92,0.004383161771906565,0.14794968064485844,0.18090533521883645,0.18282028286645505,low,45.33399232107082,45.40420284287947,-0.07021052180864729,0.2696598224735318,0.36411471787154603,-1,45.209999,-0.10199700000000433,-1,45.108002,0.10199700000000433,0.22611730841016708
2011-02-21,train,45.195,45.195,44.928001,45.108002,-0.0022560717154628263,2.8065599500677346e-07,0.06888888888888889,0.92,0.0042768400598298005,0.11953496560801999,0.1690406889138061,0.19724620478160967,low,45.25866221404722,45.375993238795715,-0.11733102474849488,0.2696598224735318,0.36411471787154603,-1,45.108002,-0.19000299999999726,-1,44.917999,0.19000299999999726,0.42299969773808765
2011-02-22,train,44.917999,45.334999,44.917999,44.917999,-0.004212179470950539,2.8065599500677346e-07,0.06888888888888889,0.92,0.004178437841109415,0.1896715671947311,0.21064883324664085,0.2259839069508194,low,45.145107809364816,45.332374739862786,-0.1872669304979695,0.2696598224735318,0.36411471787154603,-1,44.917999,0.23200299999999885,1,45.150002,-0.23200299999999885,-0.513849368157279
2011-02-23,train,45.259998,45.285,45.048,45.150002,0.005165034177056604,2.8065599500677346e-07,0.06888888888888889,0.92,0.004191122694035763,0.14509079985547896,0.2154609687581672,0.23246566049100498,low,45.14673920624321,45.3150059074949,-0.16826670125168874,0.2696598224735318,0.36411471787154603,-1,45.150002,-0.10000300000000095,-1,45.049999,0.10000300000000095,0.22198224688085108
2011-02-24,train,45.049999,45.490002,45.049999,45.049999,-0.0022149057712113063,2.8065599500677346e-07,0.06888888888888889,0.92,0.004275361199556567,0.11120847720879656,0.21736448116871301,0.24389611341892356,low,45.11449247082881,45.28976715440015,-0.17527468357134524,0.2696598224735318,0.36411471787154603,-1,45.049999,0.35000300000000095,1,45.400002,-0.35000300000000095,-0.7709316840999278
2011-02-25,train,45.465,45.465,45.268002,45.400002,0.007769212159139061,2.8065599500677346e-07,0.06888888888888889,0.92,0.004175527265354025,0.1767869440968473,0.20098431769532937,0.2329839620108554,low,45.20966231388587,45.30026571112395,-0.09060339723807687,0.2696598224735318,0.36411471787154603,-1,45.400002,-0.15000200000000063,-1,45.25,0.15000200000000063,0.3314961325966865
2011-02-28,train,45.25,45.302502,45.169998,45.25,-0.003304008665021674,2.8065599500677346e-07,0.06888888888888889,0.92,0.004525379579226512,0.18456763639030488,0.20099087635269114,0.23240778864089545,low,45.22310820925725,45.29547850054072,-0.07237029128346961,0.2696598224735318,0.36411471787154603,-1,45.25,-0.15000200000000063,-1,45.099998,0.15000200000000063,0.3325986843724486
2011-03-01,train,45.259998,45.259998,44.849998,45.099998,-0.0033149613259668698,2.8065599500677346e-07,0.06888888888888889,0.92,0.0044579608811166835,0.13874555850046646,0.2038668999191606,0.239863374447198,low,45.18207147283817,45.27686131001303,-0.094789837174865,0.2696598224735318,0.36411471787154603,-1,45.099998,-0.269995999999999,-1,44.830002,0.269995999999999,0.6022663126358972
2011-03-02,train,44.813,44.813,44.75,44.830002,-0.005986607804284172,2.8065599500677346e-07,0.06888888888888889,0.92,0.004395590498619162,0.2147790539219352,0.2341828940625823,0.2597829005945141,low,45.064714981892116,45.23430328048798,-0.16958829859586189,0.2696598224735318,0.36411471787154603,-1,44.830002,-0.0200010000000006,-1,44.810001,0.0200010000000006,0.044635125091830735
2011-03-03,train,44.945,45.080002,44.935001,44.810001,-0.000446152110365694,2.8065599500677346e-07,0.06888888888888889,0.92,0.004530465321964912,0.258398757743141,0.230966929660502,0.2809606002769357,medium,44.97981032126141,45.193893539489125,-0.2140832182277137,0.2696598224735318,0.36411471787154603,-1,44.70849592219614,0.039996999999999616,1,44.849998,-0.1415020778038567,-0.31550074495846514
2011-03-04,train,44.860001,45.040001,44.860001,44.849998,0.0008925909196029203,2.8065599500677346e-07,0.06888888888888889,0.92,0.004379209425990082,0.19677339506038694,0.21057380284138696,0.28663996761597826,low,44.93653954750761,45.1611415833473,-0.22460203583969474,0.2696598224735318,0.36411471787154603,-1,44.849998,0.05300199999999933,1,44.903,-0.05300199999999933,-0.11803665679353123
2011-03-07,train,44.98,45.182999,44.98,44.903,0.0011817614796771903,2.8065599500677346e-07,0.06888888888888889,0.92,0.004240143656953464,0.11779021310612517,0.20765537953908575,0.27402119930440344,low,44.92535969833841,45.13655667064756,-0.21119697230914625,0.2696598224735318,0.36411471787154603,-1,44.903,0.06700100000000475,1,44.970001,-0.06700100000000475,-0.1489904347567276
2011-03-08,train,45.029999,45.115002,44.985001,44.970001,0.0014921274747790036,2.8065599500677346e-07,0.06888888888888889,0.92,0.004113073819927238,0.06452749338603396,0.18835169629635123,0.25566155883936953,low,44.94024013222561,45.12069422582398,-0.18045409359837095,0.2696598224735318,0.36411471787154603,-1,44.970001,-0.06999900000000281,-1,44.900002,0.06999900000000281,0.15589977033854654
2011-03-09,train,44.900002,45.029999,44.849998,44.900002,-0.0015565710127514176,2.8065599500677346e-07,0.06888888888888889,0.92,0.003999752420373173,0.06043884018315989,0.17832501957881064,0.260812765092018,low,44.92682742148374,45.09967591860265,-0.17284849711890615,0.2696598224735318,0.36411471787154603,-1,44.900002,-0.030003000000000668,-1,44.869999,0.030003000000000668,0.06686650472178676
2011-03-10,train,44.869999,45.178001,44.869999,44.869999,-0.0006682182330415287,2.8065599500677346e-07,0.06888888888888889,0.92,0.003894322235213518,0.04555107027157768,0.1753567605965132,0.2641091800784155,low,44.9078846143225,45.07780192635478,-0.16991731203228255,0.2696598224735318,0.36411471787154603,-1,44.869999,0.24000199999999694,1,45.110001,-0.24000199999999694,-0.5320372305023824
2011-03-11,train,45.110001,45.285,45.049999,45.110001,0.005348830072405386,2.8065599500677346e-07,0.06888888888888889,0.92,0.003776758130591177,0.09631655673709257,0.17544543074141375,0.25250967605559127,low,44.97525674288167,45.08086850479718,-0.10561176191551169,0.2696598224735318,0.36411471787154603,-1,45.110001,0.12799800000000516,1,45.237999,-0.12799800000000516,-0.28294354929360416
2011-03-14,train,45.237999,45.237999,44.990002,45.237999,0.0028374639140442692,2.8065599500677346e-07,0.06888888888888889,0.92,0.003921014634468708,0.15410602973989643,0.1834886068353331,0.23582811293750627,low,45.06283749525445,45.09583331386412,-0.03299581860967038,0.2696598224735318,0.36411471787154603,-1,45.237999,-0.28799800000000175,-1,44.950001,0.28799800000000175,0.6407074384714735
2011-03-15,train,45.07,45.360001,45.07,44.950001,-0.006366285122381354,2.8065599500677346e-07,0.06888888888888889,0.92,0.003870361949568603,0.15589952662594456,0.18126510229690007,0.23672954452638695,low,45.02522533016963,45.08194452206754,-0.056719191897904864,0.2696598224735318,0.36411471787154603,-1,44.950001,0.20999899999999627,1,45.16,-0.20999899999999627,-0.4650110717448988
2011-03-16,train,45.240002,45.240002,44.993,45.16,0.004671835268702074,2.8065599500677346e-07,0.06888888888888889,0.92,0.004105364740259012,0.15184457843926108,0.18517085737361805,0.23676086723008893,low,45.07015022011309,45.08937837710872,-0.01922815699563074,0.2696598224735318,0.36411471787154603,-1,45.16,-0.13999999999999346,-1,45.02,0.13999999999999346,0.3109729009329042
2011-03-17,train,45.02,45.262501,45.02,45.02,-0.003100088573959159,2.8065599500677346e-07,0.06888888888888889,0.92,0.004158115684671561,0.11351943974975687,0.15047180986182876,0.2335920619042424,low,45.0534334800754,45.08277091262217,-0.029337432546775233,0.2696598224735318,0.36411471787154603,-1,45.02,0.029998999999996556,1,45.049999,-0.029998999999996556,-0.0665904565280824
2011-03-18,train,45.18,45.18,44.950001,45.049999,0.0006663482896489548,2.8065599500677346e-07,0.06888888888888889,0.92,0.004104807914145835,0.11478097752283685,0.13311979762315865,0.20874440132545877,low,45.0522886533836,45.07964977808673,-0.02736112470313401,0.2696598224735318,0.36411471787154603,-1,45.049999,-0.051997999999997546,-1,44.998001,0.051997999999997546,0.11555624437627252
2011-03-21,train,44.998001,45.083,44.900002,44.998001,-0.0011542286604712126,2.8065599500677346e-07,0.06888888888888889,0.92,0.003976523131265944,0.07852853749494233,0.12894551299333706,0.18079170372177833,low,45.0341927689224,45.07187370398323,-0.037680935060826926,0.2696598224735318,0.36411471787154603,-1,44.998001,-0.08800100000000555,-1,44.91,0.08800100000000555,0.19594967713205425
2011-03-22,train,45.009998,45.009998,44.900002,44.91,-0.0019556646527476573,2.8065599500677346e-07,0.06888888888888889,0.92,0.003862661013676523,0.09054708168071698,0.12365922432408341,0.17437037544958647,low,44.9927951792816,45.05645716074673,-0.06366198146513113,0.2696598224735318,0.36411471787154603,-1,44.91,-0.060001999999997224,-1,44.849998,0.060001999999997224,0.1337837294886774
2011-03-23,train,44.950001,45.009998,44.75,44.849998,-0.0013360498775327745,2.8065599500677346e-07,0.06888888888888889,0.92,0.0037776537965985486,0.08304751412108215,0.11979754254675663,0.1630002151367841,low,44.94519611952107,45.03679438353276,-0.09159826401168658,0.2696598224735318,0.36411471787154603,-1,44.849998,-0.09999799999999937,-1,44.75,0.09999799999999937,0.22345921787709355
2011-03-24,train,44.75,44.869999,44.698002,44.75,-0.0022296099099045064,2.8065599500677346e-07,0.06888888888888889,0.92,0.0036786735963948,0.11888160329373068,0.1308836578081939,0.16234034090334967,low,44.88013074634738,45.00948063272011,-0.12934988637272937,0.2696598224735318,0.36411471787154603,-1,44.75,-0.15000200000000063,-1,44.599998,0.15000200000000063,0.33632736934203594
2011-03-25,train,44.599998,44.700001,44.549999,44.599998,-0.0033520000000000216,2.8065599500677346e-07,0.06888888888888889,0.92,0.00361568001661344,0.15327452952849768,0.1647461635972752,0.17687653613398754,low,44.78675316423159,44.97048228674677,-0.1837291225151816,0.2696598224735318,0.36411471787154603,-1,44.599998,0.09300300000000306,1,44.693001,-0.09300300000000306,-0.20809298529763767
2011-03-28,train,44.693001,44.893002,44.693001,44.693001,0.0020852691518058464,2.8065599500677346e-07,0.06888888888888889,0.92,0.0036169013756479113,0.12327545336431872,0.17888803365472492,0.1846253394977074,low,44.75550244282106,44.944055497532794,-0.18855305471173267,0.2696598224735318,0.36411471787154603,-1,44.693001,0.006999999999997897,1,44.700001,-0.006999999999997897,-0.015659954906931426
2011-03-29,train,44.700001,44.82,44.650002,44.700001,0.0001566240763291038,2.8065599500677346e-07,0.06888888888888889,0.92,0.0035518482983666424,0.09126754682073969,0.18961736486180092,0.19232849710317737,low,44.73700196188071,44.920812212053484,-0.18381025017277608,0.2696598224735318,0.36411471787154603,-1,44.700001,-0.04000100000000373,-1,44.66,0.04000100000000373,0.08956784594716465
2011-03-30,train,44.779999,44.790001,44.599998,44.66,-0.0008948769374749199,2.8065599500677346e-07,0.06888888888888889,0.92,0.0034480026309674995,0.05537956754863423,0.20190088067542328,0.19753182404654246,medium,44.711334641253806,44.89597295376267,-0.18463831250886642,0.2696598224735318,0.36411471787154603,-1,44.58300610125049,-0.04999899999999968,-1,44.610001,-0.026994898749507,-0.06051310949198814
2011-03-31,train,44.744999,44.744999,44.389999,44.610001,-0.0011195476936856075,2.8065599500677346e-07,0.06888888888888889,0.92,0.0033575954066864078,0.04613973560903996,0.2072587534755395,0.20714344489865177,medium,44.67755676083587,44.8687375295948,-0.19118076875893308,0.2696598224735318,0.36411471787154603,-1,44.535109832775056,-0.1599999999999966,-1,44.450001,0.08510883277505599,0.1914709355688338
2011-04-01,train,44.548,44.548,44.400002,44.450001,-0.0035866396864684402,2.8065599500677346e-07,0.06888888888888889,0.92,0.0032769759836217827,0.10282889331588646,0.20681959578319178,0.20392309303030104,medium,44.60170484055725,44.82885786010958,-0.22715301955233258,0.2696598224735318,0.36411471787154603,-1,44.377170207125516,-0.0019989999999978636,-1,44.448002,-0.07083179287448615,-0.1593587780942013
2011-04-04,train,44.264999,44.428001,44.264999,44.448002,-4.497187750340803e-05,2.8065599500677346e-07,0.06888888888888889,0.92,0.00332360157742737,0.11812998772905409,0.22427373041927795,0.20785717456433817,medium,44.5504705603715,44.79258587343247,-0.242115313060971,0.2696598224735318,0.36411471787154603,-1,44.37413827521966,-0.13000100000000003,-1,44.318001,0.056137275219654725,0.126669240383055
2011-04-05,train,44.318001,44.465,44.299999,44.318001,-0.002924788385313737,2.8065599500677346e-07,0.06888888888888889,0.92,0.0032316275420507952,0.13782994595102185,0.22698023197114786,0.22769082575069727,low,44.472980706914335,44.74738731405795,-0.274406607143618,0.2696598224735318,0.36411471787154603,-1,44.318001,-0.018002000000002738,-1,44.299999,0.018002000000002738,0.040636569766068706
2011-04-06,train,44.299999,44.299999,44.049999,44.299999,-0.0004062006316576383,2.8065599500677346e-07,0.06888888888888889,0.92,0.0032369586747858043,0.1249533376967496,0.2348104130323338,0.25079665536905676,low,44.41532013794289,44.70477890319529,-0.2894587652523981,0.2696598224735318,0.36411471787154603,-1,44.299999,-0.25,-1,44.049999,0.25,0.5675369027817685
2011-04-07,train,44.049999,44.27,44.049999,44.049999,-0.005643340985177048,2.8065599500677346e-07,0.06888888888888889,0.92,0.003151458699530603,0.16306300562099418,0.2600588613892867,0.29269203929102083,low,44.29354642529526,44.64241891241478,-0.3488724871195217,0.2696598224735318,0.36411471787154603,-1,44.049999,0.04999899999999968,1,44.099998,-0.04999899999999968,-0.11337642237534723
2011-04-08,train,44.195,44.195,43.93,44.099998,0.0011350511040875144,2.8065599500677346e-07,0.06888888888888889,0.92,0.0034075999636446978,0.16477151939291176,0.26386370477014714,0.3216189668914873,low,44.22903028353018,44.59075977789909,-0.3617294943689089,0.2696598224735318,0.36411471787154603,-1,44.099998,-0.03699799999999698,-1,44.063,0.03699799999999698,0.0839661393913192
2011-04-11,train,44.063,44.389999,44.055,44.063,-0.0008389569541475961,2.8065599500677346e-07,0.06888888888888889,0.92,0.003324485958290703,0.1317965602800174,0.2674461973262171,0.34721054918357547,low,44.17368685568679,44.5404969419087,-0.3668100862219106,0.2696598224735318,0.36411471787154603,-1,44.063,0.19699800000000067,1,44.259998,-0.19699800000000067,-0.4450926545455349
2011-04-12,train,44.159,44.209999,44.159,44.259998,0.004470825862968875,2.8065599500677346e-07,0.06888888888888889,0.92,0.003239934210860314,0.11679353064722264,0.2489526536090271,0.3540882422191307,low,44.20245723712453,44.513782756965014,-0.3113255198404872,0.2696598224735318,0.36411471787154603,-1,44.259998,-0.07199800000000067,-1,44.188,0.07199800000000067,0.16293563863492502
2011-04-13,train,44.389999,44.592999,44.389999,44.188,-0.001626705902697978,2.8065599500677346e-07,0.06888888888888889,0.92,0.0033637815712250075,0.08948265475131327,0.2382411512198885,0.36433572413045673,low,44.19763815808302,44.48275582773026,-0.28511766964723506,0.2696598224735318,0.36411471787154603,-1,44.188,0.23199799999999726,1,44.419998,-0.23199799999999726,-0.522282779031186
2011-04-14,train,44.467999,44.467999,44.27,44.419998,0.0052502489363628335,2.8065599500677346e-07,0.06888888888888889,0.92,0.0032973886929754544,0.14205646272361158,0.23069078915403382,0.3643275598475236,low,44.271758105388685,44.47677889175594,-0.20502078636725685,0.2696598224735318,0.36411471787154603,-1,44.419998,-0.146999000000001,-1,44.272999,0.146999000000001,0.3320285576317091
2011-04-18,train,44.32,44.522999,44.252998,44.272999,-0.003309297762687846,2.8065599500677346e-07,0.06888888888888889,0.92,0.00349034904850536,0.13030535484524736,0.21287708867274358,0.35732988238847746,low,44.27217173692579,44.45737128301728,-0.18519954609148925,0.2696598224735318,0.36411471787154603,-1,44.272999,0.08700199999999825,1,44.360001,-0.08700199999999825,-0.19612713714771615
2011-04-19,train,44.450001,44.689999,44.400002,44.360001,0.001965125515892785,2.8065599500677346e-07,0.06888888888888889,0.92,0.0034990031287609915,0.0906540892737202,0.18719472773177195,0.3346824852221519,low,44.30144815795053,44.44809792272992,-0.14664976477939007,0.2696598224735318,0.36411471787154603,-1,44.360001,0.04999899999999968,1,44.41,-0.04999899999999968,-0.11258500337761694
2011-04-20,train,44.48,44.48,44.292999,44.41,0.0011271190007411391,2.8065599500677346e-07,0.06888888888888889,0.92,0.0034366068353684246,0.09850458721119822,0.16273956353978647,0.3262700185701416,low,44.33763210530036,44.4444695491366,-0.10683744383624116,0.2696598224735318,0.36411471787154603,-1,44.41,-0.15000199999999353,-1,44.259998,0.15000199999999353,0.33891099588389845
2011-04-21,train,44.259998,44.443001,44.25,44.259998,-0.003377662688583527,2.8065599500677346e-07,0.06888888888888889,0.92,0.0033516589126987503,0.07497234624879423,0.1368726003552698,0.3045901371098005,low,44.311754070200244,44.42690083017121,-0.11514675997096901,0.2696598224735318,0.36411471787154603,-1,44.259998,0.0,-1,44.259998,0.0,0.0
2011-04-22,train,44.259998,44.443001,44.25,44.259998,0.0,2.8065599500677346e-07,0.06888888888888889,0.92,0.0033766122376312773,0.06862178008509938,0.12767792172113535,0.28906118804045267,low,44.29450204680017,44.411005322535864,-0.11650327573569541,0.2696598224735318,0.36411471787154603,-1,44.259998,0.008003999999999678,1,44.268002,-0.008003999999999678,-0.018080779882497695
2011-04-25,train,44.365002,44.529999,44.365002,44.268002,0.00018084049619693232,2.8065599500677346e-07,0.06888888888888889,0.92,0.0032817747305478435,0.06937495083636201,0.11639661470509835,0.2661255351926401,low,44.28566869786678,44.39738595848483,-0.11171726061805032,0.2696598224735318,0.36411471787154603,-1,44.268002,0.14199799999999385,1,44.41,-0.14199799999999385,-0.3197433010583064
2011-04-26,train,44.485001,44.615002,44.400002,44.41,0.0032076893825023767,2.8065599500677346e-07,0.06888888888888889,0.92,0.003192389487433399,0.08076428420501064,0.12282049987421388,0.24020936893645017,low,44.327112465244525,44.398587295771996,-0.07147483052747106,0.2696598224735318,0.36411471787154603,-1,44.41,0.0,-1,44.41,0.0,0.0
2011-04-27,train,44.41,44.48,44.349998,44.41,0.0,2.8065599500677346e-07,0.06888888888888889,0.92,0.0032195519939923274,0.08076428420501064,0.12902658428834116,0.21787350135232592,low,44.354741643496354,44.39967421998419,-0.044932576487838105,0.2696598224735318,0.36411471787154603,-1,44.41,-0.07999799999999624,-1,44.330002,0.07999799999999624,0.18046017683463275
2011-04-28,train,44.330002,44.463001,44.259998,44.330002,-0.0018013510470613614,2.8065599500677346e-07,0.06888888888888889,0.92,0.003133198020180842,0.07312183260250064,0.11366016603765278,0.19742674399617174,low,44.34649509566424,44.39303877046189,-0.04654367479765398,0.2696598224735318,0.36411471787154603,-1,44.330002,-0.030003000000000668,-1,44.299999,0.030003000000000668,0.0677268638313077
2011-04-29,train,44.299999,44.459999,44.208,44.299999,-0.0006768102559526756,2.8065599500677346e-07,0.06888888888888889,0.92,0.003088003663759931,0.064457215283849,0.10017518842760112,0.18258921166094896,low,44.330996397109494,44.384177839941714,-0.05318144283221926,0.2696598224735318,0.36411471787154603,-1,44.299999,-0.051997999999997546,-1,44.248001,0.051997999999997546,0.1175149132725737
2011-05-02,train,44.215,44.365002,44.215,44.248001,-0.0011737697781888379,2.8065599500677346e-07,0.06888888888888889,0.92,0.00301415284479143,0.07064534239175524,0.07556408547713836,0.1772581402875634,low,44.30333126473967,44.37120861709012,-0.06787735235045034,0.2696598224735318,0.36411471787154603,-1,44.248001,-0.027999999999998693,-1,44.220001,0.027999999999998693,0.06331976338037326
2011-05-03,train,44.330002,44.518002,44.310001,44.220001,-0.0006327969482734508,2.8065599500677346e-07,0.06888888888888889,0.92,0.002955312952001805,0.07431528511448625,0.0784661228265419,0.16404615398787153,low,44.27555450982645,44.35680789165296,-0.08125338182651376,0.2696598224735318,0.36411471787154603,-1,44.220001,0.18999899999999315,1,44.41,-0.18999899999999315,-0.42782931772121857
2011-05-04,train,44.41,44.610001,44.299999,44.41,0.004296675615181211,2.8065599500677346e-07,0.06888888888888889,0.92,0.002888495452957682,0.07431528511448625,0.0739525444257082,0.14627795946360742,medium,44.320369673217634,44.361873806733634,-0.0415041335159998,0.2696598224735318,0.36411471787154603,-1,44.34586095846707,-0.0899999999999963,-1,44.32,0.025860958467070816,0.05835053805747025
2011-05-05,train,44.32,44.759998,44.32,44.32,-0.0020265705922088983,2.8065599500677346e-07,0.06888888888888889,0.92,0.0030378242710515364,0.07348968771907624,0.06894652930823159,0.12813029497940256,medium,44.32024644881176,44.35788582513996,-0.037639376328201024,0.2696598224735318,0.36411471787154603,-1,44.2526818141535,0.38000100000000003,1,44.700001,-0.4473191858465029,-1.0007140399090884
2011-05-06,train,44.700001,44.889999,44.599998,44.700001,0.00857402978339361,2.8065599500677346e-07,0.06888888888888889,0.92,0.003008934704810328,0.1935996244847812,0.12122010941089176,0.13787886201846644,medium,44.446831299207844,44.39046822274568,0.0563630764621621,0.2696598224735318,0.36411471787154603,-1,44.63275130784302,0.02299899999999866,1,44.723,-0.09024869215697606,-0.20179480839160177
2011-05-09,train,44.790001,44.790001,44.623001,44.723,0.0005145190041493386,2.8065599500677346e-07,0.06888888888888889,0.92,0.0036978839721625075,0.2266071168358348,0.1569742156409499,0.1585971996645996,medium,44.538887532805234,44.42213791581752,0.11674961698771114,0.2696598224735318,0.36411471787154603,-1,44.64030976755649,-0.11299900000000207,-1,44.610001,0.030308767556491034,0.06794164285378751
2011-05-10,train,44.720001,44.798,44.639999,44.610001,-0.002526641772689686,2.8065599500677346e-07,0.06888888888888889,0.92,0.003588772929431829,0.1792314213542135,0.16891785405959436,0.16704603227248513,high,44.56259202187016,44.44002963812061,0.1225623837495462,0.2696598224735318,0.36411471787154603,-1,44.449905836029274,0.0,-1,44.610001,-0.16009516397072332,-0.35887729294317505
2011-05-11,train,44.610001,44.715,44.59,44.610001,0.0,2.8065599500677346e-07,0.06888888888888889,0.92,0.003545332834204856,0.1608224831939005,0.1739212365055923,0.17624109941963606,low,44.57839501458011,44.45621738687103,0.12217762770907825,0.2696598224735318,0.36411471787154603,-1,44.610001,-0.029998999999996556,-1,44.580002,0.029998999999996556,0.06729250483209165
2011-05-12,train,44.689999,44.990002,44.689999,44.580002,-0.0006724725247146957,2.8065599500677346e-07,0.06888888888888889,0.92,0.003441582500518406,0.06281503403528191,0.17291741426367926,0.18237551743985342,low,44.57893067638674,44.46800639764522,0.11092427874152122,0.2696598224735318,0.36411471787154603,-1,44.580002,0.12999700000000303,1,44.709999,-0.12999700000000303,-0.2907559895047258
2011-05-13,train,44.709999,45.040001,44.709999,44.709999,0.002916038451501235,2.8065599500677346e-07,0.06888888888888889,0.92,0.0033479456057590113,0.06513574365625847,0.17961341897689476,0.1846948200720417,low,44.62262011759117,44.4910533121552,0.13156680543596622,0.2696598224735318,0.36411471787154603,-1,44.709999,0.14800299999999567,1,44.858002,-0.14800299999999567,-0.3299366743975705
2011-05-16,train,44.849998,45.169998,44.849998,44.858002,0.0033102886000957454,2.8065599500677346e-07,0.06888888888888889,0.92,0.003343423114141426,0.11421387394644492,0.20605035219417256,0.19887713813998795,medium,44.70108074506078,44.52600080623566,0.17507993882512096,0.2696598224735318,0.36411471787154603,-1,44.783012359629495,0.10199700000000433,1,44.959999,-0.17698664037050804,-0.3936535682985847
2011-05-17,train,45.073002,45.132999,44.990002,44.959999,0.0022737749220307357,2.8065599500677346e-07,0.06888888888888889,0.92,0.0033644822842945027,0.1625256675194901,0.2372195446286064,0.21434711124277214,medium,44.787386830040525,44.56733396754655,0.22005286249397216,0.2696598224735318,0.36411471787154603,-1,44.8843654399313,0.04999899999999968,1,45.009998,-0.12563256006870205,-0.2791214522353501
2011-05-18,train,45.009998,45.132999,45.009998,45.009998,0.0011120774268700284,2.8065599500677346e-07,0.06888888888888889,0.92,0.003324300966833995,0.17802919143740797,0.25921104516684984,0.23864105702521024,medium,44.86159055336035,44.609492446827836,0.2520981065325145,0.2696598224735318,0.36411471787154603,-1,44.935184610065704,-0.04999899999999968,-1,44.959999,-0.024814389934299186,-0.05519214965796415
2011-05-19,train,44.959999,45.037998,44.889999,44.959999,-0.001110842084463104,2.8065599500677346e-07,0.06888888888888889,0.92,0.0032454199673960017,0.11954364225109988,0.2624225981169121,0.24978927989703156,medium,44.894393368906904,44.642874023320424,0.25151934558648037,0.2696598224735318,0.36411471787154603,-1,44.88704196075565,-0.11000100000000401,-1,44.849998,0.037043960755653416,0.08259523390759888
2011-05-20,train,44.974998,45.013,44.8825,44.849998,-0.002446641513493053,2.8065599500677346e-07,0.06888888888888889,0.92,0.0031710871211985104,0.07027583655183196,0.2423171635027598,0.2583639769488077,low,44.8795949126046,44.66260011633752,0.2169947962670804,0.2696598224735318,0.36411471787154603,-1,44.849998,0.14300200000000274,1,44.993,-0.14300200000000274,-0.3178316627030932
2011-05-23,train,45.0,45.310001,45.0,44.993,0.0031884505323724888,2.8065599500677346e-07,0.06888888888888889,0.92,0.0031534677261110086,0.06233653664634165,0.2160676085747491,0.26934720907175896,low,44.917396608403074,44.694066771924426,0.2233298364786478,0.2696598224735318,0.36411471787154603,-1,44.993,0.15700199999999853,1,45.150002,-0.15700199999999853,-0.3477342038655913
2011-05-24,train,45.23,45.255001,45.125,45.150002,0.0034894761407329167,2.8065599500677346e-07,0.06888888888888889,0.92,0.003182735518078139,0.10779192410919482,0.22083269924972493,0.2914635944702466,low,44.994931738935385,44.73748917459829,0.2574425643370972,0.2696598224735318,0.36411471787154603,-1,45.150002,0.009997999999995955,1,45.16,-0.009997999999995955,-0.02213906111602293
2011-05-25,train,45.220001,45.419998,45.220001,45.16,0.000221439635816445,2.8065599500677346e-07,0.06888888888888889,0.92,0.003230928445887093,0.1320004973572579,0.19664333463894806,0.31092767551555134,low,45.04995449262359,44.77772830082702,0.2722261917965696,0.2696598224735318,0.36411471787154603,0,45.16,0.07000000000000028,1,45.23,-0.07000000000000028,-0.15476453681185118
2011-05-26,train,45.330002,45.333,45.18,45.23,0.0015500442869795794,2.8065599500677346e-07,0.06888888888888889,0.92,0.003144490535780469,0.15347019255336203,0.21599435890746502,0.3253095108271937,low,45.10996966174906,44.820801795986355,0.2891678657627068,0.2696598224735318,0.36411471787154603,0,45.23,-0.04000099999999662,-1,45.189999,0.04000099999999662,0.08851737305857568
2011-05-27,train,45.299999,45.299999,45.099998,45.189999,-0.000884390891001452,2.8065599500677346e-07,0.06888888888888889,0.92,0.0030891691568562373,0.09028168530532414,0.2247673885332678,0.33181945261613255,low,45.13664610783271,44.855963434463845,0.2806826733688652,0.2696598224735318,0.36411471787154603,0,45.189999,-0.016998999999998432,-1,45.173,0.016998999999998432,0.03763088570605988
2011-05-30,train,45.173,45.173,45.035,45.173,-0.000376167301973096,2.8065599500677346e-07,0.06888888888888889,0.92,0.0030189511495175058,0.03141281110584706,0.2153276286807195,0.33340671928990206,low,45.14876407188848,44.886157393086336,0.2626066788021433,0.2696598224735318,0.36411471787154603,-1,45.173,-0.09000000000000341,-1,45.083,0.09000000000000341,0.19963179025353994
